AirportID,City,IATA,Country,Name,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz,Type,Source,
2229,Sui,SUL,Pakistan,Sui Airport,OPSU,28.64509964,69.17690277,763,5,N,Asia/Karachi,airport,OurAirports,
2230,Talhar,BDN,Pakistan,Talhar Airport,OPTH,24.84149933,68.83840179,28,5,N,Asia/Karachi,airport,OurAirports,
2232,Wana,WAF,Pakistan,Wana Airport,OPWN,32.30469894,69.57039642,4550,5,N,Asia/Karachi,airport,OurAirports,
2233,Zhob,PZH,Pakistan,Zhob Airport,OPZB,31.35840034,69.46360016,4728,5,N,Asia/Karachi,airport,OurAirports,
2234,Basrah,BSR,Iraq,Basrah International Airport,ORMM,30.54910088,47.66210175,11,3,U,Asia/Baghdad,airport,OurAirports,
2235,Aleppo,ALP,Syria,Aleppo International Airport,OSAP,36.18069839,37.22439957,1276,2,E,Asia/Damascus,airport,OurAirports,
2236,Damascus,DAM,Syria,Damascus International Airport,OSDI,33.41149902,36.5155983,2020,2,E,Asia/Damascus,airport,OurAirports,
2237,Deire Zor,DEZ,Syria,Deir ez-Zor Air Base,OSDZ,35.2854,40.175999,700,2,E,Asia/Damascus,airport,OurAirports,
2239,Latakia,LTK,Syria,Bassel Al-Assad International Airport,OSLK,35.40110016,35.94869995,157,2,E,Asia/Damascus,airport,OurAirports,
2240,Palmyra,PMS,Syria,Palmyra Airport,OSPR,34.5574,38.316898,1322,2,E,Asia/Damascus,airport,OurAirports,
2241,Doha,DIA,Qatar,Doha International Airport,OTBD,25.261101,51.565102,35,3,U,Asia/Qatar,airport,OurAirports,
2242,Canton Island,CIS,Kiribati,Canton Island Airport,PCIS,-2.76812005,-171.7100067,9,13,U,Pacific/Enderbury,airport,OurAirports,
2243,Rota,ROP,Northern Mariana Islands,Rota International Airport,PGRO,14.17430019,145.2429962,607,10,U,Pacific/Saipan,airport,OurAirports,
2244,Saipan,SPN,Northern Mariana Islands,Saipan International Airport,PGSN,15.119,145.729004,215,10,U,Pacific/Saipan,airport,OurAirports,
2245,Andersen,UAM,Guam,Andersen Air Force Base,PGUA,13.584,144.929998,627,10,U,Pacific/Guam,airport,OurAirports,
2246,Agana,GUM,Guam,Antonio B. Won Pat International Airport,PGUM,13.48340034,144.7960052,298,10,U,Pacific/Guam,airport,OurAirports,
2247,West Tinian,TIQ,Northern Mariana Islands,Tinian International Airport,PGWT,14.99919987,145.6190033,271,10,U,Pacific/Saipan,airport,OurAirports,
2249,Majuro,MAJ,Marshall Islands,Marshall Islands International Airport,PKMJ,7.064760208,171.2720032,6,12,U,Pacific/Majuro,airport,OurAirports,
2250,Kwajalein,\N,Marshall Islands,Dyess Army Air Field,PKRO,9.396889687,167.470993,9,12,U,Pacific/Majuro,airport,OurAirports,
2251,Kwajalein,KWA,Marshall Islands,Bucholz Army Air Field,PKWA,8.72012043,167.7319946,9,12,U,Pacific/Majuro,airport,OurAirports,
2252,Kiritimati,CXI,Kiribati,Cassidy International Airport,PLCH,1.98616004,-157.3500061,5,-12,U,\N,airport,OurAirports,
2253,Midway,MDY,Midway Islands,Henderson Field,PMDY,28.20170021,-177.3809967,13,-11,U,Pacific/Midway,airport,OurAirports,
2254,Chuuk,TKK,Micronesia,Chuuk International Airport,PTKK,7.461870193,151.8430023,11,10,U,Pacific/Truk,airport,OurAirports,
2255,Pohnpei,PNI,Micronesia,Pohnpei International Airport,PTPN,6.985099792,158.2089996,10,11,U,Pacific/Ponape,airport,OurAirports,
2256,Babelthuap,ROR,Palau,Babelthuap Airport,PTRO,7.36731,134.544236,176,9,U,Pacific/Palau,airport,OurAirports,
2257,Kosrae,KSA,Micronesia,Kosrae International Airport,PTSA,5.35698,162.957993,11,11,U,Pacific/Kosrae,airport,OurAirports,
2258,Yap,YAP,Micronesia,Yap International Airport,PTYA,9.49891,138.082993,91,10,U,Pacific/Truk,airport,OurAirports,
2259,Kinmen,KNH,Taiwan,Kinmen Airport,RCBS,24.4279,118.359001,93,8,U,Asia/Taipei,airport,OurAirports,
2260,Pingtung,\N,Taiwan,Pingtung South Airport,RCDC,22.67239952,120.461998,78,8,U,Asia/Taipei,airport,OurAirports,
2261,Longtang,\N,Taiwan,Longtan Air Base,RCDI,24.85510063,121.237999,790,8,U,Asia/Taipei,airport,OurAirports,
2262,Fengnin,TTT,Taiwan,Taitung Airport,RCFN,22.75499916,121.1019974,143,8,U,Asia/Taipei,airport,OurAirports,
2263,Green Island,GNI,Taiwan,Lyudao Airport,RCGI,22.6739006,121.4660034,28,8,U,Asia/Taipei,airport,OurAirports,
2264,Kaohsiung,KHH,Taiwan,Kaohsiung International Airport,RCKH,22.57710075,120.3499985,31,8,U,Asia/Taipei,airport,OurAirports,
2265,Chiayi,CYI,Taiwan,Chiayi Airport,RCKU,23.46179962,120.3929977,85,8,U,Asia/Taipei,airport,OurAirports,
2267,Lanyu,KYD,Taiwan,Lanyu Airport,RCLY,22.02700043,121.5350037,44,8,U,Asia/Taipei,airport,OurAirports,
2268,Taichung,RMQ,Taiwan,Taichung Ching Chuang Kang Airport,RCMQ,24.26469994,120.6210022,663,8,N,Asia/Taipei,airport,OurAirports,
2270,Tainan,TNN,Taiwan,Tainan Airport,RCNN,22.9503994,120.2060013,63,8,U,Asia/Taipei,airport,OurAirports,
2271,Hsinchu,HSZ,Taiwan,Hsinchu Air Base,RCPO,24.81800079,120.939003,26,8,U,Asia/Taipei,airport,OurAirports,
2272,Makung,MZG,Taiwan,Makung Airport,RCQC,23.56870079,119.6279984,103,8,U,Asia/Taipei,airport,OurAirports,
2273,Taitung,\N,Taiwan,Chihhang Air Base,RCQS,22.79310036,121.1819992,121,8,U,Asia/Taipei,airport,OurAirports,
2274,Pingtung,PIF,Taiwan,Pingtung North Airport,RCSQ,22.70019913,120.4820023,97,8,U,Asia/Taipei,airport,OurAirports,
2275,Taipei,TSA,Taiwan,Taipei Songshan Airport,RCSS,25.06940079,121.552002,18,8,U,Asia/Taipei,airport,OurAirports,
2276,Taipei,TPE,Taiwan,Taiwan Taoyuan International Airport,RCTP,25.0777,121.233002,106,8,U,Asia/Taipei,airport,OurAirports,
2277,Wang An,WOT,Taiwan,Wang-an Airport,RCWA,23.36737251,119.5027771,115,8,U,Asia/Taipei,airport,OurAirports,
2278,Hualien,HUN,Taiwan,Hualien Airport,RCYU,24.0230999,121.6179962,52,8,U,Asia/Taipei,airport,OurAirports,
2279,Tokyo,NRT,Japan,Narita International Airport,RJAA,35.76470184,140.3860016,141,9,U,Asia/Tokyo,airport,OurAirports,
2280,Matsumoto,MMJ,Japan,Matsumoto Airport,RJAF,36.16680145,137.9230042,2182,9,U,Asia/Tokyo,airport,OurAirports,
2281,Ibaraki,IBR,Japan,Hyakuri Airport,RJAH,36.18109894,140.4149933,105,9,U,Asia/Tokyo,airport,OurAirports,
2282,Minami Tori Shima,MUS,Japan,Minami Torishima Airport,RJAM,24.28969955,153.9790039,22,9,U,Asia/Tokyo,airport,OurAirports,
2283,Iwojima,IWO,Japan,Iwo Jima Airport,RJAW,24.7840004,141.322998,384,9,U,Asia/Tokyo,airport,OurAirports,
2284,Nanki-shirahama,SHM,Japan,Nanki Shirahama Airport,RJBD,33.66220093,135.3639984,298,9,U,Asia/Tokyo,airport,OurAirports,
2285,Kohnan,\N,Japan,Kohnan Airport,RJBK,34.59080124,133.9329987,3,9,U,Asia/Tokyo,airport,OurAirports,
2286,Obihiro,OBO,Japan,Tokachi-Obihiro Airport,RJCB,42.73329926,143.2169952,505,9,U,Asia/Tokyo,airport,OurAirports,
2287,Sapporo,CTS,Japan,New Chitose Airport,RJCC,42.77519989,141.6920013,82,9,U,Asia/Tokyo,airport,OurAirports,
2288,Hakodate,HKD,Japan,Hakodate Airport,RJCH,41.77000046,140.8220062,151,9,U,Asia/Tokyo,airport,OurAirports,
2289,Chitose,\N,Japan,Chitose Air Base,RJCJ,42.79449844,141.6660004,87,9,U,Asia/Tokyo,airport,OurAirports,
2290,Memanbetsu,MMB,Japan,Memanbetsu Airport,RJCM,43.88059998,144.1640015,135,9,U,Asia/Tokyo,airport,OurAirports,
2291,Nakashibetsu,SHB,Japan,Nakashibetsu Airport,RJCN,43.57749939,144.9600067,234,9,U,Asia/Tokyo,airport,OurAirports,
2293,Tokachi,\N,Japan,Tokachi Airport,RJCT,42.89049911,143.1580048,281,9,U,Asia/Tokyo,airport,OurAirports,
2294,Wakkanai,WKJ,Japan,Wakkanai Airport,RJCW,45.40420151,141.8009949,30,9,U,Asia/Tokyo,airport,OurAirports,
2295,Iki,IKI,Japan,Iki Airport,RJDB,33.74900055,129.7850037,41,9,U,Asia/Tokyo,airport,OurAirports,
2296,Yamaguchi,UBJ,Japan,Yamaguchi Ube Airport,RJDC,33.93000031,131.279007,23,9,U,Asia/Tokyo,airport,OurAirports,
2297,Tsushima,TSJ,Japan,Tsushima Airport,RJDT,34.28490067,129.3309937,213,9,U,Asia/Tokyo,airport,OurAirports,
2298,Monbetsu,MBE,Japan,Monbetsu Airport,RJEB,44.30390167,143.404007,80,9,U,Asia/Tokyo,airport,OurAirports,
2299,Asahikawa,AKJ,Japan,Asahikawa Airport,RJEC,43.67079926,142.4470062,721,9,U,Asia/Tokyo,airport,OurAirports,
2300,Okushiri,OIR,Japan,Okushiri Airport,RJEO,42.07170105,139.4329987,161,9,U,Asia/Tokyo,airport,OurAirports,
2301,Rishiri Island,RIS,Japan,Rishiri Airport,RJER,45.24200058,141.1860046,112,9,U,Asia/Tokyo,airport,OurAirports,
2302,Ashiya,\N,Japan,Ashiya Airport,RJFA,33.8830986,130.6529999,98,9,U,Asia/Tokyo,airport,OurAirports,
2303,Yakushima,KUM,Japan,Yakushima Airport,RJFC,30.38559914,130.6589966,124,9,U,Asia/Tokyo,airport,OurAirports,
2304,Fukue,FUJ,Japan,Fukue Airport,RJFE,32.66630173,128.8329926,273,9,U,Asia/Tokyo,airport,OurAirports,
2305,Fukuoka,FUK,Japan,Fukuoka Airport,RJFF,33.58589935,130.451004,32,9,U,Asia/Tokyo,airport,OurAirports,
2306,Tanegashima,TNE,Japan,New Tanegashima Airport,RJFG,30.60510063,130.9909973,768,9,U,Asia/Tokyo,airport,OurAirports,
2307,Kagoshima,KOJ,Japan,Kagoshima Airport,RJFK,31.80340004,130.7189941,906,9,U,Asia/Tokyo,airport,OurAirports,
2308,Miyazaki,KMI,Japan,Miyazaki Airport,RJFM,31.87719917,131.4490051,20,9,U,Asia/Tokyo,airport,OurAirports,
2309,Nyutabaru,\N,Japan,Nyutabaru Airport,RJFN,32.08359909,131.451004,259,9,U,Asia/Tokyo,airport,OurAirports,
2310,Oita,OIT,Japan,Oita Airport,RJFO,33.47940063,131.7369995,19,9,U,Asia/Tokyo,airport,OurAirports,
2311,Kitakyushu,KKJ,Japan,Kitaky?sh? Airport,RJFR,33.84590149,131.0350037,21,9,U,Asia/Tokyo,airport,OurAirports,
2312,Kumamoto,KMJ,Japan,Kumamoto Airport,RJFT,32.83729935,130.8549957,642,9,U,Asia/Tokyo,airport,OurAirports,
2313,Nagasaki,NGS,Japan,Nagasaki Airport,RJFU,32.91690063,129.9140015,15,9,U,Asia/Tokyo,airport,OurAirports,
2314,Kanoya,\N,Japan,Kanoya Airport,RJFY,31.36759949,130.8450012,214,9,U,Asia/Tokyo,airport,OurAirports,
2315,Tsuiki,\N,Japan,Tsuiki Air Field,RJFZ,33.68500137,131.0399933,55,9,U,Asia/Tokyo,airport,OurAirports,
2316,Amami,ASJ,Japan,Amami Airport,RJKA,28.43059921,129.7129974,27,9,U,Asia/Tokyo,airport,OurAirports,
2317,Okierabu,OKE,Japan,Okierabu Airport,RJKB,27.42550087,128.701004,101,9,U,Asia/Tokyo,airport,OurAirports,
2318,Tokunoshima,TKN,Japan,Tokunoshima Airport,RJKN,27.83639908,128.8809967,17,9,U,Asia/Tokyo,airport,OurAirports,
2319,Fukui,FKJ,Japan,Fukui Airport,RJNF,36.14279938,136.223999,19,9,U,Asia/Tokyo,airport,OurAirports,
2320,Gifu,QGU,Japan,Gifu Airport,RJNG,35.39410019,136.8699951,128,9,U,Asia/Tokyo,airport,OurAirports,
2321,Hamamatsu,\N,Japan,Hamamatsu Airport,RJNH,34.75019836,137.7030029,150,9,U,Asia/Tokyo,airport,OurAirports,
2322,Kanazawa,KMQ,Japan,Komatsu Airport,RJNK,36.39459991,136.4069977,36,9,U,Asia/Tokyo,airport,OurAirports,
2323,Oki Island,OKI,Japan,Oki Airport,RJNO,36.18109894,133.3249969,311,9,U,Asia/Tokyo,airport,OurAirports,
2324,Toyama,TOY,Japan,Toyama Airport,RJNT,36.64830017,137.1880035,95,9,U,Asia/Tokyo,airport,OurAirports,
2325,Yaizu,\N,Japan,Shizuhama Airport,RJNY,34.81280136,138.2980042,23,9,U,Asia/Tokyo,airport,OurAirports,
2326,Hiroshima,HIJ,Japan,Hiroshima Airport,RJOA,34.43610001,132.9190063,1088,9,U,Asia/Tokyo,airport,OurAirports,
2327,Okayama,OKJ,Japan,Okayama Airport,RJOB,34.75690079,133.8549957,806,9,U,Asia/Tokyo,airport,OurAirports,
2328,Izumo,IZO,Japan,Izumo Airport,RJOC,35.41360092,132.8899994,15,9,U,Asia/Tokyo,airport,OurAirports,
2329,Hofu,\N,Japan,Hofu Airport,RJOF,34.03469849,131.548996,7,9,U,Asia/Tokyo,airport,OurAirports,
2330,Miho,YGJ,Japan,Miho Yonago Airport,RJOH,35.49219894,133.2359924,20,9,U,Asia/Tokyo,airport,OurAirports,
2332,Kochi,KCZ,Japan,K?chi Ry?ma Airport,RJOK,33.546101,133.669006,42,9,U,Asia/Tokyo,airport,OurAirports,
2333,Matsuyama,MYJ,Japan,Matsuyama Airport,RJOM,33.82720184,132.6999969,25,9,U,Asia/Tokyo,airport,OurAirports,
2334,Osaka,ITM,Japan,Osaka International Airport,RJOO,34.78549957,135.4380035,50,9,U,Asia/Tokyo,airport,OurAirports,
2335,Tottori,TTJ,Japan,Tottori Airport,RJOR,35.53010178,134.1670074,65,9,U,Asia/Tokyo,airport,OurAirports,
2336,Tokushima,TKS,Japan,Tokushima Airport/JMSDF Air Base,RJOS,34.132801,134.606995,26,9,U,Asia/Tokyo,airport,OurAirports,
2337,Takamatsu,TAK,Japan,Takamatsu Airport,RJOT,34.21419907,134.0160065,607,9,U,Asia/Tokyo,airport,OurAirports,
2338,Osaka,\N,Japan,Yao Airport,RJOY,34.59629822,135.6029968,39,9,U,Asia/Tokyo,airport,OurAirports,
2339,Ozuki,\N,Japan,Ozuki Airport,RJOZ,34.04529953,131.052002,13,9,U,Asia/Tokyo,airport,OurAirports,
2340,Aomori,AOJ,Japan,Aomori Airport,RJSA,40.73469925,140.6909943,664,9,U,Asia/Tokyo,airport,OurAirports,
2341,Yamagata,GAJ,Japan,Yamagata Airport,RJSC,38.41189957,140.3710022,353,9,U,Asia/Tokyo,airport,OurAirports,
2342,Sado,SDS,Japan,Sado Airport,RJSD,38.06019974,138.4140015,88,9,U,Asia/Tokyo,airport,OurAirports,
2343,Hachinoe,HHE,Japan,Hachinohe Airport,RJSH,40.5564003,141.4660034,152,9,U,Asia/Tokyo,airport,OurAirports,
2344,Hanamaki,HNA,Japan,Hanamaki Airport,RJSI,39.42860031,141.1349945,297,9,U,Asia/Tokyo,airport,OurAirports,
2345,Akita,AXT,Japan,Akita Airport,RJSK,39.61560059,140.2189941,313,9,U,Asia/Tokyo,airport,OurAirports,
2346,Misawa,MSJ,Japan,Misawa Air Base,RJSM,40.70320129,141.3679962,119,9,U,Asia/Tokyo,airport,OurAirports,
2347,Sendai,SDJ,Japan,Sendai Airport,RJSS,38.13970184,140.9170074,15,9,U,Asia/Tokyo,airport,OurAirports,
2348,Matsushima,\N,Japan,Matsushima Air Base,RJST,38.4048996,141.2200012,7,9,U,Asia/Tokyo,airport,OurAirports,
2350,Atsugi,NJA,Japan,Atsugi Naval Air Facility,RJTA,35.45460129,139.4499969,205,9,U,Asia/Tokyo,airport,OurAirports,
2351,Tateyama,\N,Japan,Tateyama Airport,RJTE,34.987099,139.828995,10,9,U,Asia/Tokyo,airport,OurAirports,
2352,Hachijojima,HAC,Japan,Hachijojima Airport,RJTH,33.11500168,139.7859955,303,9,U,Asia/Tokyo,airport,OurAirports,
2353,Iruma,\N,Japan,Iruma Air Base,RJTJ,35.84189987,139.4109955,295,9,U,Asia/Tokyo,airport,OurAirports,
2354,Kisarazu,\N,Japan,Kisarazu Airport,RJTK,35.39830017,139.9100037,10,9,U,Asia/Tokyo,airport,OurAirports,
2355,Shimofusa,\N,Japan,Shimofusa Airport,RJTL,35.7989006,140.0110016,98,9,U,Asia/Tokyo,airport,OurAirports,
2356,Oshima,OIM,Japan,Oshima Airport,RJTO,34.7820015,139.3600006,130,9,U,Asia/Tokyo,airport,OurAirports,
2358,Zama,\N,Japan,Kastner Army Heliport,RJTR,35.51380157,139.3939972,360,9,U,Asia/Tokyo,airport,OurAirports,
2359,Tokyo,HND,Japan,Tokyo Haneda International Airport,RJTT,35.552299,139.779999,35,9,U,Asia/Tokyo,airport,OurAirports,
2360,Yokota,OKO,Japan,Yokota Air Base,RJTY,35.74850082,139.3480072,463,9,U,Asia/Tokyo,airport,OurAirports,
2361,Kwangju,KWJ,South Korea,Gwangju Airport,RKJJ,35.123173,126.805444,39,9,U,Asia/Seoul,airport,OurAirports,
2364,Jhunju,CHN,South Korea,Jeon Ju Airport (G-703),RKJU,35.87808,127.119112,96,9,U,Asia/Seoul,airport,OurAirports,
2365,Yeosu,RSU,South Korea,Yeosu Airport,RKJY,34.84230042,127.6169968,53,9,U,Asia/Seoul,airport,OurAirports,
2366,Sokch'o,\N,South Korea,Sokcho Airport,RKND,38.14260101,128.598999,92,9,U,Asia/Seoul,airport,OurAirports,
2367,Kangnung,KAG,South Korea,Gangneung Airport (K-18),RKNN,37.753601,128.943915,35,9,U,Asia/Seoul,airport,OurAirports,
2370,Cheju,CJU,South Korea,Jeju International Airport,RKPC,33.51129913,126.4929962,118,9,U,Asia/Seoul,airport,OurAirports,
2371,Chinhae,CHF,South Korea,Jinhae Airbase/Airport (G-813/K-10),RKPE,35.140248,128.696229,8,9,U,Asia/Seoul,airport,OurAirports,
2372,Busan,PUS,South Korea,Gimhae International Airport,RKPK,35.17950058,128.9380035,6,9,U,Asia/Seoul,airport,OurAirports,
2374,Ulsan,USN,South Korea,Ulsan Airport,RKPU,35.59349823,129.352005,45,9,U,Asia/Seoul,airport,OurAirports,
2375,Pyongtaek,\N,South Korea,A 511 Airport,RKSG,36.96220016,127.0309982,51,9,U,Asia/Seoul,airport,OurAirports,
2376,Seoul East,SSN,South Korea,Seoul Air Base (K-16),RKSM,37.444744,127.112718,92,9,U,Asia/Seoul,airport,OurAirports,
2377,Osan,OSN,South Korea,Osan Air Base,RKSO,37.090599,127.029999,38,9,U,Asia/Seoul,airport,OurAirports,
2378,Seoul,GMP,South Korea,Gimpo International Airport,RKSS,37.5583,126.791,59,9,U,Asia/Seoul,airport,OurAirports,
2379,Suwon,SWU,South Korea,Suwon Airport,RKSW,37.23939896,127.0070038,88,9,U,Asia/Seoul,airport,OurAirports,
2380,Pohang,KPO,South Korea,Pohang Airport (G-815/K-3),RKTH,35.987955,129.420383,70,9,U,Asia/Seoul,airport,OurAirports,
2381,Taegu,TAE,South Korea,Daegu Airport,RKTN,35.896872,128.65531,116,9,U,Asia/Seoul,airport,OurAirports,
2383,Yechon,YEC,South Korea,Yecheon Airbase,RKTY,36.630373,128.34971,354,9,U,Asia/Seoul,airport,OurAirports,
2384,Okinawa,OKA,Japan,Naha Airport,ROAH,26.19580078,127.6460037,12,9,N,Asia/Tokyo,airport,OurAirports,
2385,Iejima,\N,Japan,Ie Shima Auxiliary Air Base,RODE,26.7257576,127.7649002,184,9,U,Asia/Tokyo,airport,OurAirports,
2386,Kadena,DNA,Japan,Kadena Air Base,RODN,26.3556,127.767998,143,9,U,Asia/Tokyo,airport,OurAirports,
2387,Ishigaki,ISG,Japan,New Ishigaki Airport,ROIG,24.396389,124.245,102,9,U,Asia/Tokyo,airport,OurAirports,
2388,Kumejima,UEO,Japan,Kumejima Airport,ROKJ,26.3635006,126.7139969,23,9,U,Asia/Tokyo,airport,OurAirports,
2389,Minami Daito,MMD,Japan,Minami-Daito Airport,ROMD,25.8465004,131.2630005,167,9,U,Asia/Tokyo,airport,OurAirports,
2390,Miyako,MMY,Japan,Miyako Airport,ROMY,24.78280067,125.2949982,150,9,U,Asia/Tokyo,airport,OurAirports,
2391,Kitadaito,KTD,Japan,Kitadaito Airport,RORK,25.94470024,131.3269959,80,9,U,Asia/Tokyo,airport,OurAirports,
2392,Shimojishima,SHI,Japan,Shimojishima Airport,RORS,24.82670021,125.1449966,54,9,U,Asia/Tokyo,airport,OurAirports,
2393,Tarama,TRA,Japan,Tarama Airport,RORT,24.65390015,124.6750031,36,9,U,Asia/Tokyo,airport,OurAirports,
2394,Yoron,RNJ,Japan,Yoron Airport,RORY,27.04400063,128.4019928,52,9,U,Asia/Tokyo,airport,OurAirports,
2395,Futema,\N,Japan,Futenma Marine Corps Air Station,ROTM,26.27429962,127.7559967,247,9,U,Asia/Tokyo,airport,OurAirports,
2396,Yonaguni Jima,OGN,Japan,Yonaguni Airport,ROYN,24.46689987,122.9779968,70,9,U,Asia/Tokyo,airport,OurAirports,
2397,Manila,MNL,Philippines,Ninoy Aquino International Airport,RPLL,14.5086,121.019997,75,8,N,Asia/Manila,airport,OurAirports,
2399,Cotabato,CBO,Philippines,Awang Airport,RPMC,7.165239811,124.2099991,189,8,N,Asia/Manila,airport,OurAirports,
2400,Ladag,\N,Philippines,Cagayan De Oro Airport,RPML,8.41562,124.611,601,8,N,Asia/Manila,airport,OurAirports,
2401,Pagadian,PAG,Philippines,Pagadian Airport,RPMP,7.830731448,123.4611797,5,8,N,Asia/Manila,airport,OurAirports,
2402,Romblon,GES,Philippines,General Santos International Airport,RPMR,6.058000088,125.0960007,505,8,N,Asia/Manila,airport,OurAirports,
2404,Zamboanga,ZAM,Philippines,Zamboanga International Airport,RPMZ,6.922420025,122.0599976,33,8,N,Asia/Manila,airport,OurAirports,
2405,Baguio,BAG,Philippines,Loakan Airport,RPUB,16.37509918,120.6200027,4251,8,N,Asia/Manila,airport,OurAirports,
2406,Daet,DTE,Philippines,Daet Airport,RPUD,14.12919998,122.9800034,10,8,N,Asia/Manila,airport,OurAirports,
2407,Floridablanca,\N,Philippines,Basa Air Base,RPUF,14.98724,120.492554,151,8,N,Asia/Manila,airport,OurAirports,
2408,Lingayen,\N,Philippines,Lingayen Airport,RPUG,16.03479958,120.2409973,7,8,N,Asia/Manila,airport,OurAirports,
2409,San Jose,SJI,Philippines,San Jose Airport,RPUH,12.36149979,121.0469971,14,8,N,Asia/Manila,airport,OurAirports,
2410,Lipa,\N,Philippines,Fernando Air Base,RPUL,13.95499992,121.125,1220,8,N,Asia/Manila,airport,OurAirports,
2411,Mamburao,MBO,Philippines,Mamburao Airport,RPUM,13.20810032,120.6050034,13,8,N,Asia/Manila,airport,OurAirports,
2414,Vigan,\N,Philippines,Vigan Airport,RPUQ,17.55529976,120.3560028,16,8,N,Asia/Manila,airport,OurAirports,
2415,Baler,BQA,Philippines,Dr.Juan C. Angara Airport,RPUR,15.729309,121.500034,108,8,N,Asia/Manila,airport,OurAirports,
2421,Bagabag,\N,Philippines,Bagabag Airport,RPUZ,16.6192,121.251999,820,8,N,Asia/Manila,airport,OurAirports,
2422,Tacloban,TAC,Philippines,Daniel Z. Romualdez Airport,RPVA,11.228035,125.027761,10,8,N,Asia/Manila,airport,OurAirports,
2423,Bacolod,BCD,Philippines,Bacolod-Silay Airport,RPVB,10.7764,123.014999,82,8,N,Asia/Manila,airport,OurAirports,
2425,Dumaguete,DGT,Philippines,Sibulan Airport,RPVD,9.333709717,123.3000031,15,8,N,Asia/Manila,airport,OurAirports,
2426,Caticlan,MPH,Philippines,Godofredo P. Ramos Airport,RPVE,11.9245,121.954002,7,8,N,Asia/Manila,airport,OurAirports,
2428,Guiuan,\N,Philippines,Guiuan Airport,RPVG,11.03549957,125.7419968,7,8,N,Asia/Manila,airport,OurAirports,
2429,Iloilo,ILO,Philippines,Iloilo International Airport,RPVI,10.833017,122.493358,27,8,N,Asia/Manila,airport,OurAirports,
2430,Kalibo,KLO,Philippines,Kalibo International Airport,RPVK,11.67940044,122.3759995,14,8,N,Asia/Manila,airport,OurAirports,
2433,Puerto Princesa,PPS,Philippines,Puerto Princesa Airport,RPVP,9.742119789,118.7590027,71,8,N,Asia/Manila,airport,OurAirports,
2435,San Jose,EUQ,Philippines,Evelio Javier Airport,RPVS,10.76599979,121.9329987,23,8,N,Asia/Manila,airport,OurAirports,
2436,Concordia,COC,Argentina,Comodoro Pierrestegui Airport,SAAC,-31.2969,-57.9966,112,-3,N,America/Cordoba,airport,OurAirports,
2437,Gualeguaychu,GHU,Argentina,Gualeguaychu Airport,SAAG,-33.0103,-58.6131,75,-3,N,America/Cordoba,airport,OurAirports,
2438,Junin,JNI,Argentina,Junin Airport,SAAJ,-34.5459,-60.9306,262,-3,N,America/Buenos_Aires,airport,OurAirports,
2439,Parana,PRA,Argentina,General Urquiza Airport,SAAP,-31.7948,-60.4804,242,-3,N,America/Cordoba,airport,OurAirports,
2440,Rosario,ROS,Argentina,Islas Malvinas Airport,SAAR,-32.9036,-60.785,85,-3,N,America/Cordoba,airport,OurAirports,
2441,Santa Fe,SFN,Argentina,Sauce Viejo Airport,SAAV,-31.7117,-60.8117,55,-3,N,America/Cordoba,airport,OurAirports,
2442,Buenos Aires,AEP,Argentina,Jorge Newbery Airpark,SABE,-34.5592,-58.4156,18,-3,N,America/Buenos_Aires,airport,OurAirports,
2443,Cordoba,COR,Argentina,Ingeniero Ambrosio Taravella Airport,SACO,-31.323601,-64.208,1604,-3,N,America/Cordoba,airport,OurAirports,
2444,Gobernador Gordillo,\N,Argentina,Chamical Airport,SACT,-30.34530067,-66.29360198,1502,-3,N,America/Argentina/La_Rioja,airport,OurAirports,
2445,San Fernando,FDO,Argentina,San Fernando Airport,SADF,-34.4532,-58.5896,10,-3,N,America/Buenos_Aires,airport,OurAirports,
2446,Jose C. Paz,\N,Argentina,Mariano Moreno Airport,SADJ,-34.5606,-58.7896,105,-3,N,America/Buenos_Aires,airport,OurAirports,
2447,La Plata,LPG,Argentina,La Plata Airport,SADL,-34.9722,-57.8947,72,-3,N,America/Buenos_Aires,airport,OurAirports,
2448,Moron,\N,Argentina,Moron Airport,SADM,-34.6763,-58.6428,95,-3,N,America/Buenos_Aires,airport,OurAirports,
2449,El Palomar,EPA,Argentina,El Palomar Airport,SADP,-34.6099,-58.6126,59,-3,N,America/Buenos_Aires,airport,OurAirports,
2450,Chosmadal,HOS,Argentina,Chos Malal Airport,SAHC,-37.44469833,-70.22250366,2788,-3,N,America/Argentina/Salta,airport,OurAirports,
2451,Fuerte Gral Roca,GNR,Argentina,Dr. Arturo H. Illia Airport,SAHR,-39.0007019,-67.62049866,852,-3,N,America/Argentina/Salta,airport,OurAirports,
2452,Mendoza,MDZ,Argentina,El Plumerillo Airport,SAME,-32.83169937,-68.79290009,2310,-3,N,America/Mendoza,airport,OurAirports,
2453,Malargue,LGS,Argentina,Comodoro D.R. Salom?n Airport,SAMM,-35.49359894,-69.57430267,4685,-3,N,America/Mendoza,airport,OurAirports,
2454,San Rafael,AFA,Argentina,Suboficial Ay Santiago Germano Airport,SAMR,-34.588299,-68.4039,2470,-3,N,America/Mendoza,airport,OurAirports,
2455,Catamarca,CTC,Argentina,Catamarca Airport,SANC,-28.59560013,-65.75170136,1522,-3,N,America/Catamarca,airport,OurAirports,
